Nama Perusahaan/Nama Pengusaha,Usaha /Produk Utama,Total Aset (Rp. Juta),Penjualan Rata-rata Per Tahun (Rp.Juta),Jumlah Tenaga Kerja,Tahun Survey,Onclick,Sektor
 Warung Kelontongan,Dagang Kelontongan,16,147,1,2011,?pm=/tOlXn6/gdlVllr3ncJtrQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 I A G (Istana Aksesoris Gaul),Dagang Asesoris,940,1.350,2,2008,?pm=57tB6NyiDIXIb7ovWmLshw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Hetty,Dagang Sembako,"267,2",600,2,2008,?pm=HNirm9EYWu8BhjKxXea0mA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 UD Horti,Dagang Sarana Produksi Pertanian,515,60,2,2008,?pm=bRlQodSidNDykEHJxz5Grw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko  Sepatu Dan Sandal,Dagang Sepau Dan Sandal,"37,5",180,1,2010,?pm=46pzwHrb9bGD0Y5L4EztQQ==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Topi Dan Aksesoris,Dagang Topi Dan Aksesoris Sekolah,"25,6",58,1,2010,?pm=vTKz7d/WGhSXoITNLJ62qw==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Dagang Ayam Kampung -Sopiah,Dagang Ayam Kampung,14,390,1,2010,?pm=tf8RXpdvQ8pAhLDqnAH1Mw==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Jajanan Dan Snack,Dagang Snack,"30,5",84,1,2010,?pm=LQKA2rVHNaIYXvyidH5Wvg==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Snack Dan Kelontongan (Wiwik),Dagang Sembako,"84,5",528,2,2010,?pm=piIekA41cjK9TYKjqdAhrA==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Pakaian -Nasrul,Dagang Pakaian,"54,5",75,2,2010,?pm=PW2ILw77FF7KXLnq+1WGxQ==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Kelontongan,Warung Kelontongan,59,114,1,2010,?pm=PHhqWSFNIZBFXcHsn/MYsg==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Kelontongan,Dagang Kelontongan,55,667,2,2010,?pm=N+6hlrKD0qSqGcmyL6ESfQ==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 RM. Vicky Vinus,Rumah Makan,17,"60,6",2,2011,?pm=WMt9BPbIxFdzgMkC/uu+ew==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Manisan,Dagang,"10,3",60,1,2011,?pm=ebxdZDgfuR6vCixukD+Oew==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Mie Bakso Widodo,Lintas  Liwa,4,261,1,2011,?pm=EbCTt5RvBJ5JtuzTV7h9+A==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Widya,Perdagangan,"25,3",63,2,2011,?pm=1Zlcq9Ai79IPEovWVRVlTA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Konter Pulsa,Konter Pulsa,"16,2",126,1,2011,?pm=yInI7lnF+T2TBmfG//XEJw==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Manisan,Dagang Makanan,22,60,2,2011,?pm=i49A0e5/J0YOMAYZxA0y9A==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Ibu Handa,Warung Kelontong,35,24,1,2011,?pm=FgomYkazBQh/IGa+vxh7nw==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Kue (budi Yanto),Dagang Kue,29,180,1,2010,?pm=Lc9vaqxKIsbpekARfvkI8w==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Sayuran (muslimatun),Dagang Sayuran,3,"62,79",1,2010,?pm=/zGQcP+Fuspkpy494/1Dhg==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Jambo Bada,Caf,2,92,4,2011,?pm=AGVH0IProg/6Rb6MYUkarg==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Salman Sanusi,Jual Minyak,377,150,2,2011,?pm=SZT5ms1iotlRfMdbRYnzcw==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Karin,Toko Kelontong,31,36,2,2012,?pm=SGCwz6QDCiXKtb61hmHfWQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Sayur & Sembako,Warung Sayur,35,48,2,2012,?pm=Bq6tX4Od4PNatyNwZGAqRQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Sinar Mulia,Alat Tulis,271,420,2,2010,?pm=1orMcu1TBbk/yNMeRi8oPA==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Sarni,Sembako,"141,1",114,1,2010,?pm=01wx5Z4NGn+S8fbH0IzDtg==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Indah,Sembako,"186,75","55,5",1,2010,?pm=T3hbJZxJYfluFPSbGhiHCA==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Wr. Kelontongan Tahi M.,Kelontongan,"71,5",60,1,2010,?pm=TadoQLTh5uyhqkEsI+tinA==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Mbak War,Dagang Retail,"107,5",42,0,2010,?pm=02YRp7/fqS6Dz3tCy0rqHw==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Muhsin Colection,Penjualan Busana,"36,5",94,1,2010,?pm=HwRhy9maObta+qC4vCsFYg==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Ramlah ,Kios Sembako,81,291,1,2012,?pm=uiufQeS6sNeGChMjQ/vrnQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Bengkel Motor Arema ,Bengkel Motor ,71,75,2,2012,?pm=tr5iEtxOqb6yHF84Tulbxw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Ani ,Kios ,260,50,2,2012,?pm=9O31Jra4xhJnd9lohaFv7A==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 KEDAI SAMPAH IRSA,KEDAI SAMPAH,"221,63",406,3,2011,?pm=hAsMpf8vGnEl/sEFrH6OqA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Centra Cell,"M-Kios, Counter",848,2.760,1,2012,?pm=0zGTO1Dukxanf7DOc8otDg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Bengkel Dinamo Agung,Bengkel Dinamo,61,57,2,2012,?pm=QNsjvOKV+mnSwCWk7Sx4lg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Kios Titin,Kios,195,72,0,2012,?pm=FHxeqfPdkjGf9AXsfYhZQg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Bengkel Motor Thio,Bengkel Motor,15,62,2,2012,?pm=OekN3i22Xkxop7qNoUt4tA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Rizki,Warung Sembako Dan Sayuran,35,39,2,2012,?pm=ZBGAQaCAfsWN3C17Wum4sQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Kelontong,Toko Kelontong,41,72,2,2012,?pm=2yY+sxz3I+yh6vj+HhadDw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Kelontong,Toko Kelontong,60,97,2,2012,?pm=YgcuzRN2excPvDgXz+rrLg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Usaha Telur Asin,Penjualan Telur Asin,30,49,2,2012,?pm=B/XBCbjAi0HOhOaJ83Mh5g==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Sembako,Warung Sembako Dan Sayuran,43,162,1,2012,?pm=tAc1VZvG8PBVFmZ0lVsAPw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Kelontong,Warung Sembako Dan Sayuran,50,126,3,2012,?pm=x5bksAHm9LhIzWmJtaaEyA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Sayuran & Pecel Umbas,Warung Sayur,38,146,2,2012,?pm=wUAlNKYDotGakM8cg1h7Rw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Indie Cell,Kounter HP,48,190,3,2012,?pm=IluCtggzMxWwABMJMIu04A==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Raihan Roziq,Warung Sembako,63,162,1,2012,?pm=veUMtlqMNu+B9zH/SBrlcg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 AA Cell,Penjualan Pulsa (kounter),33,120,3,2012,?pm=RQowSwnBhzYJadZC8qgUiQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Anggoro,Toko Kelontong,66,78,2,2012,?pm=2BrkZlmgfRs9VOS+NV1iCA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Topi Dan Peci Bawah Tangga,Perlengkapan Sholat,266,"11,4",0,2010,?pm=6ku71obJhgo8obpZmvcyHQ==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Variasi Motor Caca,Variasi Motor,"55,9","12,3",0,2010,?pm=s8hNHp3VOn7I9/an8PMlkQ==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Surya,Minimarket,"344,5",660,0,2010,?pm=xyLsIeQSCVFQHDy7RqlfIQ==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Riski,Alat Listrik,410,39,0,2010,?pm=4Ge4S7cCvDGhO9bvhMILLQ==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Firdaus,Sepatu,182,46,2,2010,?pm=Eu96RKxA3mO1L35lXmsR4w==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Geje,Warung Klontongan,"335,5","111,5",0,2010,?pm=iDwcDW9EDsyLG2mBlopPCg==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Gina Ponsel,Dagang Voucher Handphone,18,108,2,2008,?pm=lxZa7v8FVNaxd2GluwXMNA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Bengkel Eko,Bengkel Motor,77,30,1,2012,?pm=SxuLA1pjUYuJEuLkxdVmvg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Kelontong,Warung Kelontong,29,68,1,2012,?pm=fub7IS+IVz/j7fIx84nkCA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Dani,Warung Kelontong,35,25,1,2012,?pm=aK0BT0YvmQ1BDSstrVI7Nw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Puput,Warung,47,36,2,2012,?pm=4suHXMmHI4tXxIWI75HbRg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Sayuran,Warung Sayuran,69,30,1,2012,?pm=k5ombWfAnvlWvYXSKXdc6Q==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Hernandes,Warung Kelontong,19,30,1,2012,?pm=q+S4aeepvqIUQQrF8mh0aA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Nazar,Warung Kelontong,31,36,1,2012,?pm=SYZyXJb8l3CZ8bnCvxv8/g==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 RM Soto Kudus,Soto Kudus,29,56,2,2012,?pm=UQ8RvCoNtstZg4pORHiQgQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Iwan,Warung Kelontong,53,60,1,2012,?pm=UZYBhda37F62LTaF+IJndw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Fandi,Warung Kelontong,35,48,1,2012,?pm=GSraOeUeXgaaB62nmfVEug==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Isnawati,Warung Kelontong,31,21,1,2012,?pm=en9uGE8gS1NSflIN8vg1MA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Bu Ani,Dagang,28,36,1,2012,?pm=kqx9yR0BHiuZDJOpDYLRaw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Bu Nani,Warung Kelontong,49,64,1,2012,?pm=TyRu3E3hxyD04r3yoy/kWg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Bengkel Enjoy,Bengkel,21,45,1,2012,?pm=vZJ/gH1P3q4EUVIrAC5kuA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Kelontong,Dagang Makanan Dan Minuman,34,42,2,2012,?pm=05QCS8NfFxcSiT5NebKx6A==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Dinda,Warung Makan,27,26,2,2012,?pm=OMmfcTbQ9uoPn9nvvamURQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Sonic Seluler,Konter HP,14,48,1,2012,?pm=+F1Bzea7wxuH5oPrP9hPrA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Baju Maimanah,Menjual Baju,"158,25",240,1,2010,?pm=IXBsm1Ou6yFIPODkUfa8nQ==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Arpan,Warung Manisan,307,524,3,2010,?pm=CqPYSp+N2uS89AVMPoP4Yg==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Alidiyah,Dagang Meubel,"60,8",260,3,2008,?pm=Wuhu8q8st73Ayu/wf1nbRg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Mawar Jaya,Dagang Pot Bunga,"38,02","40,5",3,2008,?pm=lDMx3FurlfSzII7VmIFAJg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Sumber Biru,Toko Pracangan,"77,6","236,4",2,2009,?pm=ltQ7fTz1eSGirampE7souQ==&mp=2BbfzMJpZb2nANZ3GT30ng==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
" Nasi Goreng "" MAS DEDI""",Nasi Dan Mie Goreng,135,164,2,2011,?pm=WjWIluaoUQI0qZNWlCA0pw==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Emperor,Dagang Mainan,"194,5",1.350,5,2008,?pm=k7HwyLeolyoH0aIFRtQKZw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Ghefira Nurseri,Dagang Tanaman Hias,"166,65",72,5,2008,?pm=5pfzg1IPXRWbGAYdKgIFVA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Taman Ageta,Dagang Tanaman Hias,"10.034,1",32,1,2008,?pm=LvPmuakdz5cLWRjCcwwROw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Dea Nursery,Dagang Tanaman Hias,"156,45",130,2,2008,?pm=5ZaT9sSplB1j4rwDHlvdyA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Distro Jessy Du,Dagang Pakaian,"55,6",170,1,2008,?pm=51w3GmPs2D3OxdOMWBW0oQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Istana Jam,Jual Jam Tangan Dan Kacamata,863,516,3,2013,?pm=FKNsjDqxJT9U/ixWHfyvpQ==&mp=fOhzApotY5QnAtxxXvjAfA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Ilham,Dagang Beras,"80,75",540,2,2008,?pm=3edAyN34M7teAQ70hd+Riw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Berkah,Dagang Beras,"28,28",175,2,2008,?pm=6QwTfW8EI91pMU1rzxu3dw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Aftar Aquarium,Dagang Ikan Hias,"34,34",108,2,2008,?pm=1tjXHUU5r/mg+DIJrfwYpw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 UD Sunaryo,Dagang Material Bangunan,357,120,7,2008,?pm=cy1VwYSjPl4skfu+3t8jVw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Alya Collection,Dagang Tas dan Sandal,"78,8",162,4,2008,?pm=CSk/Jb53rkkq11jRhyQuPw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Rapi Handycraft,Dagang Tas Natural,"22,2",85,2,2008,?pm=pjBOSZGtoQsRDhFG/HrQMQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Jual Beli Barang Bekas Marlan,Barang Bekas,5,432,1,2013,?pm=ogkT3ipf7DTW6FI4jOd+6Q==&mp=fOhzApotY5QnAtxxXvjAfA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Baju Snaken,Pakaian,113,500,1,2013,?pm=pZ03feJsgqTzjZwhGDXmVw==&mp=fOhzApotY5QnAtxxXvjAfA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Sendal Sejahtera,Sendal,116,360,1,2013,?pm=DGhPU/GJya42qIsMfXdgNw==&mp=fOhzApotY5QnAtxxXvjAfA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Sembako Jayadi,Sembako,"16,3",180,1,2013,?pm=WNmo+0DL+avtdnWTvST1uA==&mp=fOhzApotY5QnAtxxXvjAfA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Warung Sembako Irhan,Sembako,"110,5",480,2,2013,?pm=apUE+nq0NJT0rBXGgU6K9g==&mp=fOhzApotY5QnAtxxXvjAfA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Rajut,Tas Rajut,21,600,1,2013,?pm=GodhSmEiQwNwegq7lLY5hQ==&mp=fOhzApotY5QnAtxxXvjAfA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Ningrum,Kelontongan,130,720,1,2013,?pm=Qp+Z2XNeStBeGsAJ7FhqUQ==&mp=fOhzApotY5QnAtxxXvjAfA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
" Tenda Kemah ""iriyanto""",Tenda Kemah,7,72,1,2013,?pm=yiokZ5KEDVDZhZFwGxQDpA==&mp=fOhzApotY5QnAtxxXvjAfA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Toko Karta,Sembako,130,108,2,2013,?pm=EXcHKARb+TvXeZtXnOdlMQ==&mp=fOhzApotY5QnAtxxXvjAfA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Surya Kecana,Peralatan Listrik,"110,5",600,1,2013,?pm=0NtFp6UcHA7ToYdxVl39aA==&mp=fOhzApotY5QnAtxxXvjAfA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Masker Pak Gunawan,Masker,"10,9",108,1,2013,?pm=CwM4mltotSjQaQxTLyaOpg==&mp=fOhzApotY5QnAtxxXvjAfA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Mainan Bude Kelapa,Mainan,"8,9",108,1,2013,?pm=WKvqyUxzzbi8PBdRS4MlBw==&mp=fOhzApotY5QnAtxxXvjAfA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 Not Available,Perdagangan,24,324,7,2011,?pm=KYBxQ1xsTcH/50bcnv16kw==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 NA,Perdagangan Pulsa,"62,5",1.715,2,2011,?pm=6vJGQGSmagtchttl3Qct8Q==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 My Funny Felt,Perdagangan Aksesoris,169,45,3,2011,?pm=QdLbv9N7tVTjajZYcVTq6w==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 WARUNG NASI,RUMAH MAKAN,15,564,6,2012,?pm=bmfjy1hm+KFK0dt+phYbjA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
 OLA STIKER,STIKER,9,63,1,2012,?pm=9QUAatIxiOJOFMsjYpweaA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor
